order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4447,225,Scott Clark,288,Commercial,Books,UPI,2,843.25,2024-01-06 14:37,UK,Birmingham,www.flipkart.com,60d2f15e,N,Invalid CVV.
4448,891,Erik Douglas,218,Who,Clothing,UPI,1,370.95,2024-02-04 18:49,India,Kolkata,www.ebay.in,1079812c,Y,
4449,813,Cameron Archer,201,Certain,Clothing,Internet Banking,8,76.46,2023-09-24 06:09,Germany,Munich,www.flipkart.com,1ff46181,N,Invalid CVV.
4450,133,Susan Gibson,288,Black,Electronics,Internet Banking,8,531.85,2024-06-10 22:37,India,Delhi,www.flipkart.com,bc297079,N,Invalid CVV.
4451,581,Megan Glass,220,Character,Clothing,Internet Banking,4,158.88,2023-10-04 13:52,Germany,Munich,www.tatacliq.com,6a9fd128,N,Invalid CVV.
4452,838,Amber Golden,254,Bank,Clothing,UPI,7,882.68,2023-09-17 08:04,UK,Oxford,www.snapdeal.com,103589cc,Y,
4453,694,Laura Johnson,281,Special,Books,Wallet,9,969.68,2024-07-23 19:16,Germany,Frankfurt,www.snapdeal.com,98cde695,Y,
4454,688,Erin Singleton,237,Clearly,Books,Internet Banking,2,205.25,2024-02-20 10:52,Germany,Frankfurt,www.tatacliq.com,21db826e,Y,
4455,987,Rachel Hodge,293,Step,Clothing,Wallet,9,264.33,2024-01-13 11:30,India,Bengaluru,www.flipkart.com,d81c1bd4,N,Invalid CVV.
4456,764,Evan Vincent,254,Case,Clothing,Internet Banking,3,36.59,2024-05-02 11:43,India,Chennai,www.amazon.com,3dbf4f1e,Y,
4457,995,Mr. Matthew Davis,213,Off,Clothing,Wallet,10,19.74,2023-12-07 17:05,USA,Chicago,www.amazon.com,7d0c69f8,Y,
4458,667,Jesus Jensen,287,Most,Toys,Internet Banking,4,203.71,2023-11-05 03:26,UK,London,www.snapdeal.com,b2dd4978,Y,
4459,207,April Alvarado,250,Feeling,Clothing,UPI,9,818.72,2024-04-27 07:31,USA,Los Angeles,www.tatacliq.com,bdaed7d1,Y,
4460,650,Barbara Conley,207,Type,Stationery,Internet Banking,9,530.86,2023-11-07 23:07,UK,Manchester,www.amazon.com,9ad9b527,Y,
4461,462,Greg Mcbride,235,Car,Electronics,Wallet,9,909.54,2024-04-26 11:42,UK,Leeds,www.flipkart.com,d41df0af,N,Invalid CVV.
4462,928,Tina Williams,211,Require,Books,Card,1,675.38,2023-12-25 02:53,Germany,Berlin,www.snapdeal.com,b095463c,N,Invalid CVV.
4463,966,Joan Caldwell,223,Middle,Electronics,Wallet,6,64.31,2024-04-22 13:14,Germany,Berlin,www.flipkart.com,7b9336f1,N,Invalid CVV.
4464,768,Evan Farmer,222,Although,Electronics,UPI,8,554.43,2024-03-14 15:50,USA,Los Angeles,www.ebay.in,fb8db8b9,Y,
4465,753,Tracy Wheeler,270,Surface,Electronics,Wallet,2,943.05,2024-05-12 16:27,USA,Chicago,www.amazon.com,7f4e3529,N,Invalid CVV.
4466,228,Mark Mathews,208,Let,Stationery,UPI,1,82.0,2023-11-18 00:03,Germany,Stuttgart,www.snapdeal.com,8774cd6c,N,Invalid CVV.
4467,767,William Davis,202,Kind,Clothing,Internet Banking,10,884.85,2023-12-09 13:59,India,Mumbai,www.snapdeal.com,ac5ce940,N,Invalid CVV.
4468,757,Victoria Johnson,245,Rock,Electronics,Wallet,9,398.68,2024-01-05 14:10,UK,London,www.snapdeal.com,ff324445,Y,
4469,528,Michael Crawford,270,College,Stationery,Wallet,9,930.34,2024-08-18 13:35,USA,New York,www.ebay.in,a921b9dc,Y,
4470,553,Michael Castillo,228,Impact,Clothing,Internet Banking,1,527.83,2023-12-17 04:55,Germany,Berlin,www.ebay.in,de5b341a,Y,
4471,692,Kendra Harris,202,Shake,Electronics,Card,10,894.19,2023-11-21 03:19,USA,New York,www.amazon.com,c45c7d62,N,Invalid CVV.
4472,965,Helen Buckley,294,Enjoy,Clothing,Internet Banking,7,797.11,2024-02-02 13:03,Germany,Berlin,www.flipkart.com,e0325390,N,Invalid CVV.
4473,604,Randall Cohen,236,Religious,Toys,UPI,8,625.58,2024-07-30 02:08,USA,New York,www.flipkart.com,c8207c11,Y,
4474,572,Brittany Poole,229,Race,Toys,Card,6,939.59,2024-02-01 08:04,USA,Boston,www.flipkart.com,93bff769,Y,
4475,238,Kristie Rodgers,273,Form,Clothing,Internet Banking,6,259.64,2023-12-03 18:39,India,Bengaluru,www.snapdeal.com,abafa1e4,Y,
4476,663,Lance Mayer,287,Apply,Books,Wallet,6,295.18,2024-08-05 20:43,India,Kolkata,www.snapdeal.com,08baefc5,N,Invalid CVV.
4477,906,Michelle Parker,239,Fly,Books,UPI,8,548.35,2023-09-24 03:13,India,Chennai,www.snapdeal.com,8de11dcc,Y,
4478,854,Michael Robinson,234,Defense,Clothing,Internet Banking,7,414.04,2024-01-11 05:46,USA,Houston,www.ebay.in,df9116c3,N,Invalid CVV.
4479,753,James Jones,283,Son,Books,Card,5,832.42,2024-06-01 06:35,UK,Oxford,www.flipkart.com,694aaca1,N,Invalid CVV.
4480,469,Jeffery Gutierrez,204,Less,Stationery,Wallet,8,969.46,2024-03-04 12:41,India,Delhi,www.amazon.com,922d798d,N,Invalid CVV.
4481,908,Megan Silva,218,Social,Stationery,Card,4,767.06,2024-05-31 22:52,India,Bengaluru,www.flipkart.com,2e06ab87,Y,
4482,342,James Rodriguez,214,Skill,Books,Wallet,10,423.42,2023-10-26 12:46,India,Mumbai,www.amazon.com,6f74d909,Y,
4483,419,Ernest Howell,251,Game,Stationery,Card,10,678.79,2024-03-24 00:44,USA,Chicago,www.flipkart.com,d2d85702,Y,
4484,969,Rebecca Anderson,255,Price,Electronics,Internet Banking,7,59.29,2024-03-11 04:22,USA,New York,www.tatacliq.com,b49cec2e,N,Invalid CVV.
4485,233,Joseph Shaw,297,But,Clothing,Wallet,4,234.95,2024-06-03 09:45,Germany,Berlin,www.ebay.in,5d223af1,Y,
4486,662,Mary Hansen,219,Term,Electronics,Card,1,68.49,2024-03-17 22:55,India,Chennai,www.amazon.com,94a6a179,N,Invalid CVV.
4487,424,Jennifer Perry,259,Your,Books,Card,6,763.6,2024-04-07 09:09,UK,London,www.snapdeal.com,54eca83c,Y,
4488,712,Michael Griffin,290,Professional,Stationery,Card,6,416.0,2024-07-12 23:16,Germany,Munich,www.ebay.in,aa7e4d8b,Y,
4489,921,Linda Hodges,253,Choice,Electronics,UPI,10,372.23,2023-11-30 15:42,Germany,Hamburg,www.flipkart.com,f4253270,N,Invalid CVV.
4490,286,Ariel Greer,233,Course,Stationery,Internet Banking,1,154.32,2024-04-08 15:00,USA,Boston,www.tatacliq.com,825671ec,N,Invalid CVV.
4491,200,Michael Jackson,206,Trip,Clothing,Wallet,6,743.78,2023-10-06 18:39,India,Delhi,www.ebay.in,a8e1c58d,Y,
4492,297,Michelle Munoz DVM,246,Operation,Clothing,Wallet,8,291.11,2024-08-08 07:01,UK,Oxford,www.amazon.com,76f61544,N,Invalid CVV.
4493,582,Francisco Castillo,210,More,Clothing,UPI,4,155.4,2024-05-21 06:30,Germany,Stuttgart,www.snapdeal.com,8efcfa75,N,Invalid CVV.
4494,810,Jillian Tapia,286,School,Books,Internet Banking,7,985.1,2024-02-25 01:48,UK,Oxford,www.tatacliq.com,17b79342,Y,
4495,510,Aaron Washington,293,Role,Toys,Internet Banking,2,479.96,2023-11-09 01:00,India,Bengaluru,www.amazon.com,bdacf520,Y,
4496,168,Morgan Armstrong,233,Do,Electronics,UPI,2,161.43,2024-05-28 21:34,UK,Birmingham,www.ebay.in,a63e1bfe,N,Invalid CVV.
4497,550,Daniel Freeman,227,Herself,Stationery,Internet Banking,8,78.98,2024-07-02 12:46,Germany,Frankfurt,www.amazon.com,3ed527c1,Y,
4498,798,Brian Armstrong,252,Possible,Clothing,UPI,5,905.17,2023-12-14 11:21,UK,London,www.snapdeal.com,a1deda17,N,Invalid CVV.
4499,587,John Harris,294,Our,Stationery,Internet Banking,5,12.4,2024-02-13 13:57,India,Mumbai,www.tatacliq.com,cb3844ab,N,Invalid CVV.
4500,191,Frank Smith,259,Bill,Stationery,Wallet,2,210.26,2023-10-07 15:28,India,Mumbai,www.amazon.com,1247f731,Y,
4501,562,James Perkins,227,Garden,Toys,Internet Banking,2,666.34,2023-10-09 19:18,India,Chennai,www.flipkart.com,682afd83,Y,
4502,350,Eric Fisher,240,Husband,Clothing,Wallet,6,955.24,2024-01-18 01:46,Germany,Frankfurt,www.amazon.com,9a645b90,Y,
4503,165,Crystal Walker,272,As,Stationery,UPI,5,856.51,2024-01-20 19:34,Germany,Berlin,www.tatacliq.com,edf55c09,Y,
4504,972,Victoria Wilson,237,Fear,Stationery,Card,7,870.72,2024-03-19 09:12,USA,Chicago,www.flipkart.com,77ad98c0,N,Invalid CVV.
4505,776,Amber Howard,290,Many,Stationery,Card,5,879.14,2024-06-16 13:24,Germany,Frankfurt,www.ebay.in,53e09cc0,N,Invalid CVV.
4506,546,Zachary Roberts,218,Maybe,Books,Internet Banking,3,232.68,2023-10-25 07:14,India,Chennai,www.ebay.in,8ec35a94,Y,
4507,860,Randall Russell,209,Admit,Stationery,Wallet,9,265.4,2024-07-23 05:37,India,Delhi,www.snapdeal.com,a3f1aa4e,N,Invalid CVV.
4508,200,Maurice Mccall,280,Determine,Books,Internet Banking,4,282.68,2023-09-18 23:50,Germany,Hamburg,www.ebay.in,6bf41fa8,Y,
4509,166,Heather Hooper,296,Where,Clothing,UPI,7,260.83,2024-06-19 17:11,USA,Los Angeles,www.amazon.com,26109d1f,N,Invalid CVV.
4510,870,Mr. Micheal Garcia Jr.,234,Matter,Toys,UPI,1,433.0,2024-08-17 19:23,UK,Birmingham,www.amazon.com,30ff4c1e,Y,
4511,807,Andrew Richardson,227,Federal,Clothing,Card,4,643.65,2024-05-15 03:42,UK,Leeds,www.flipkart.com,11ed3215,Y,
4512,875,Stephanie Reynolds,287,Admit,Stationery,Wallet,9,600.63,2023-11-18 23:44,India,Chennai,www.snapdeal.com,45b61f6a,N,Invalid CVV.
4513,690,Diana Newton,287,Approach,Books,Wallet,7,58.25,2023-10-30 17:08,USA,New York,www.ebay.in,6fa05305,Y,
4514,812,Marissa Sanders,286,Stand,Books,UPI,5,491.01,2023-11-02 04:58,Germany,Munich,www.flipkart.com,99ed7597,N,Invalid CVV.
4515,818,Tammy Black,228,Model,Books,Wallet,4,434.86,2023-10-11 03:06,Germany,Berlin,www.amazon.com,bc784c5a,N,Invalid CVV.
4516,614,Zachary Barton,298,Himself,Books,Internet Banking,6,837.5,2024-04-22 02:09,India,Chennai,www.ebay.in,66f4d049,Y,
4517,360,Brianna Stewart,200,Fall,Toys,Internet Banking,8,23.45,2024-04-27 02:08,India,Kolkata,www.ebay.in,73518ad2,N,Invalid CVV.
4518,670,Karen Lamb,273,Nice,Clothing,UPI,1,739.06,2024-04-08 01:57,UK,Manchester,www.snapdeal.com,9cbc5c93,Y,
4519,435,Jerome Reed,292,Evening,Books,Card,10,353.35,2024-03-12 17:25,USA,Boston,www.amazon.com,7a457d33,N,Invalid CVV.
4520,557,Dr. Yolanda Brooks,293,Hospital,Electronics,Wallet,7,507.8,2023-12-09 01:47,Germany,Munich,www.snapdeal.com,cd7cb9b1,Y,
4521,394,Brandon Harvey,209,Heavy,Clothing,Card,2,598.84,2024-04-11 16:43,UK,London,www.tatacliq.com,0cc333c8,Y,
4522,857,Sara Herman,262,Standard,Toys,Card,9,977.19,2023-11-03 03:32,India,Chennai,www.snapdeal.com,5ae12171,Y,
4523,191,Denise Lawrence,297,Trouble,Stationery,Internet Banking,2,463.05,2024-02-06 16:34,UK,Oxford,www.flipkart.com,a00ce1eb,Y,
4524,897,Madison Tucker,220,Reality,Electronics,Internet Banking,2,189.45,2023-11-22 20:46,Germany,Hamburg,www.tatacliq.com,edb91a3f,Y,
4525,454,Gregory Long,200,Far,Electronics,UPI,7,127.67,2024-02-25 04:39,USA,Houston,www.amazon.com,8066ff40,N,Invalid CVV.
4526,194,Juan Warren,224,Property,Books,Internet Banking,8,654.45,2023-12-25 09:39,Germany,Munich,www.flipkart.com,f19c98db,Y,
4527,423,Jeffrey Carey,283,Discuss,Clothing,Internet Banking,8,863.6,2024-07-10 04:52,USA,New York,www.ebay.in,25fe2981,Y,
4528,112,Jesse Krause,277,Down,Books,Internet Banking,1,442.09,2024-06-20 04:06,USA,Houston,www.ebay.in,f18d1ef3,Y,
4529,478,Rebecca Pacheco,283,Alone,Toys,Wallet,2,619.53,2024-03-24 23:14,UK,Manchester,www.ebay.in,380ea6c7,Y,
4530,980,Jennifer Tyler,284,Allow,Books,Internet Banking,6,230.09,2023-11-11 11:43,India,Kolkata,www.ebay.in,11bd653a,N,Invalid CVV.
4531,805,Denise Mack,294,Likely,Toys,Wallet,8,609.76,2024-05-07 15:09,USA,Houston,www.ebay.in,5cbe0ea8,Y,
4532,600,Michael Hunt,226,Stop,Clothing,UPI,8,153.22,2024-03-05 14:36,India,Chennai,www.amazon.com,27393925,Y,
4533,696,Gary Jones,219,Media,Stationery,Internet Banking,6,108.15,2023-09-16 14:32,India,Delhi,www.flipkart.com,8725e0e5,Y,
4534,209,Amy Hoffman,203,Station,Clothing,UPI,4,376.09,2023-12-03 21:12,India,Delhi,www.ebay.in,7f9ab419,N,Invalid CVV.
4535,690,Robert Brown,235,Democratic,Toys,UPI,2,174.68,2024-02-13 10:42,USA,Los Angeles,www.flipkart.com,2daaeb38,Y,
4536,976,Brian Armstrong,221,Commercial,Stationery,Wallet,4,526.1,2024-04-15 21:25,UK,Leeds,www.amazon.com,f3c3a2a8,N,Invalid CVV.
4537,312,Bradley Dickerson,274,Less,Stationery,Internet Banking,8,16.88,2024-02-01 19:31,UK,Oxford,www.tatacliq.com,7cd4ff5f,Y,
4538,591,Brian Gonzalez DVM,279,Parent,Electronics,Card,4,950.11,2024-06-04 14:48,India,Chennai,www.snapdeal.com,db3f467e,Y,
4539,243,Gregory Fisher,248,Black,Stationery,Card,10,995.54,2023-09-10 03:24,USA,Houston,www.amazon.com,48d0efe1,N,Invalid CVV.
4540,209,Cameron Kelly,279,Total,Electronics,Card,8,843.24,2024-01-03 17:05,UK,Birmingham,www.snapdeal.com,c278c6ac,Y,
4541,653,Thomas White,200,Care,Electronics,Wallet,5,984.68,2024-01-21 23:03,Germany,Munich,www.snapdeal.com,4bf985cb,Y,
4542,198,Christopher Sims,228,Behind,Electronics,Wallet,1,672.79,2023-09-12 07:07,UK,Leeds,www.flipkart.com,06cb1c55,N,Invalid CVV.
4543,962,Mark Miller,246,Attention,Books,UPI,1,442.42,2024-02-14 06:21,Germany,Berlin,www.amazon.com,ba68273c,N,Invalid CVV.
4544,338,Dr. Donald Hogan,245,Wife,Books,Internet Banking,4,917.63,2024-03-23 23:42,India,Mumbai,www.snapdeal.com,6b5899fb,Y,
4545,783,Robert Jones,271,Difference,Electronics,Internet Banking,9,992.47,2024-07-13 23:42,India,Delhi,www.snapdeal.com,60b0c1a6,N,Invalid CVV.
4546,603,Natalie Brady,261,Mr,Toys,Internet Banking,6,517.87,2024-02-11 19:40,UK,Manchester,www.tatacliq.com,55baf3cd,Y,
4547,480,Jamie Riley,254,Sign,Books,Card,6,884.83,2023-09-25 23:13,USA,Los Angeles,www.amazon.com,36804c64,N,Invalid CVV.
4548,890,Dustin Lopez,202,Tough,Clothing,Wallet,7,682.66,2024-02-25 16:05,Germany,Berlin,www.tatacliq.com,ff9400d0,Y,
4549,883,Tamara Torres,229,Approach,Stationery,Card,10,789.82,2023-11-04 20:21,India,Chennai,www.amazon.com,a8923f3b,Y,
4550,704,Paul Gonzalez,242,Record,Books,Internet Banking,1,597.0,2023-12-02 11:11,Germany,Munich,www.amazon.com,38b02221,Y,
4551,361,Stephanie Hernandez,287,Improve,Stationery,Internet Banking,8,495.43,2024-08-30 11:19,India,Chennai,www.amazon.com,7ea57e12,Y,
4552,597,Angela Black,273,Coach,Electronics,Card,7,102.04,2024-07-27 18:32,USA,New York,www.amazon.com,c2efb51a,N,Invalid CVV.
4553,479,James Johnson,266,Scientist,Electronics,Card,8,148.16,2024-08-25 00:58,India,Chennai,www.flipkart.com,1da2d7ee,N,Invalid CVV.
4554,559,Christopher Shah,288,Save,Books,Internet Banking,5,434.44,2024-07-19 03:37,UK,Leeds,www.flipkart.com,d3670364,Y,
4555,468,Monica Gibson,241,Writer,Stationery,Wallet,6,835.31,2024-06-12 02:41,India,Bengaluru,www.flipkart.com,50b4c539,N,Invalid CVV.
4556,926,Lauren Lopez,256,Wear,Toys,Card,3,29.11,2024-07-10 05:23,Germany,Munich,www.amazon.com,ce3b32ee,N,Invalid CVV.
4557,588,Jennifer Mcknight,270,Party,Toys,Card,4,317.21,2023-11-24 05:01,UK,London,www.snapdeal.com,f42c8ea9,Y,
4558,682,Ashley Galloway,277,Up,Clothing,UPI,5,325.22,2024-04-14 10:20,UK,Leeds,www.snapdeal.com,7b7609d8,Y,
4559,944,Jennifer Mills,293,Participant,Clothing,UPI,5,996.07,2024-07-08 13:00,India,Bengaluru,www.ebay.in,d3252c52,Y,
4560,751,Jesus Spencer,246,Call,Stationery,UPI,6,422.73,2023-09-25 11:39,UK,London,www.snapdeal.com,99e22db4,Y,
4561,149,Olivia Olson,214,Now,Clothing,Wallet,6,603.41,2024-02-25 08:53,USA,New York,www.amazon.com,51d8b8dd,Y,
4562,329,Ashley Reese,232,Difference,Stationery,UPI,1,352.37,2024-03-26 22:25,India,Chennai,www.tatacliq.com,1d73ca46,Y,
4563,684,Raymond Montoya,209,Customer,Books,UPI,7,362.55,2023-12-13 22:51,UK,London,www.amazon.com,00ce769b,Y,
4564,141,Derek Tran,237,Nothing,Stationery,Card,5,714.64,2024-06-02 00:53,UK,Birmingham,www.ebay.in,e090a4df,N,Invalid CVV.
4565,494,Kelly Smith,267,Part,Electronics,UPI,9,810.68,2023-11-20 18:42,UK,Manchester,www.ebay.in,4f98b9c0,N,Invalid CVV.
4566,119,Mr. Richard Santiago,236,Evidence,Toys,Internet Banking,5,399.33,2024-03-30 18:39,USA,Chicago,www.tatacliq.com,ff7a786e,N,Invalid CVV.
4567,161,Maria Andrews,210,Under,Electronics,Card,8,604.43,2024-03-22 23:02,India,Mumbai,www.snapdeal.com,ec8b0f98,Y,
4568,274,Shannon Smith,285,Store,Stationery,Wallet,6,181.0,2023-10-14 13:30,UK,London,www.snapdeal.com,022759da,Y,
4569,476,Tina Lopez,272,Sound,Books,Card,5,244.06,2024-03-04 12:37,UK,London,www.tatacliq.com,c4efa67b,Y,
4570,894,Margaret Lane,263,Peace,Books,Card,7,685.34,2024-02-19 19:14,Germany,Hamburg,www.tatacliq.com,c6a3e53e,Y,
4571,938,Mrs. Michele Walker DVM,298,Guy,Stationery,Card,4,778.01,2024-03-17 20:23,USA,Los Angeles,www.amazon.com,98ca8cff,N,Invalid CVV.
4572,511,Shelia Edwards,260,Use,Stationery,Internet Banking,6,310.75,2023-12-24 10:11,Germany,Berlin,www.tatacliq.com,8d0c3c06,N,Invalid CVV.
4573,399,Allison Matthews,235,Feeling,Clothing,Wallet,5,368.65,2024-02-25 15:37,USA,Chicago,www.ebay.in,978595a8,Y,
4574,780,Timothy Cook,269,Stuff,Electronics,Internet Banking,9,895.26,2024-08-11 18:33,India,Mumbai,www.flipkart.com,177b6bcc,N,Invalid CVV.
4575,747,Joel Castro,216,Far,Books,UPI,8,933.87,2024-02-05 21:34,USA,Boston,www.tatacliq.com,33b98aaf,N,Invalid CVV.
4576,688,Lisa Cobb,211,Memory,Books,UPI,9,909.94,2024-09-02 20:51,UK,London,www.amazon.com,9e676fd0,N,Invalid CVV.
4577,493,Catherine Williams,243,Individual,Toys,UPI,7,238.45,2023-12-26 15:30,USA,Chicago,www.snapdeal.com,0b8649d4,N,Invalid CVV.
4578,673,Christopher Patterson,202,Still,Clothing,Internet Banking,8,400.31,2024-02-11 08:30,Germany,Hamburg,www.ebay.in,098eb66c,N,Invalid CVV.
4579,310,Jean Garcia,257,Hear,Toys,Card,6,251.99,2023-11-05 05:34,USA,Chicago,www.amazon.com,befa05d4,Y,
4580,975,Janet Stewart,268,Whole,Clothing,Card,7,131.16,2024-05-03 13:47,Germany,Frankfurt,www.tatacliq.com,67a06536,N,Invalid CVV.
4581,926,John Townsend,258,Sound,Clothing,Wallet,7,754.78,2023-10-16 15:28,India,Kolkata,www.amazon.com,d63daa22,Y,
4582,473,Alyssa May,220,Ball,Clothing,UPI,3,345.8,2024-01-25 02:00,USA,New York,www.tatacliq.com,c3e85e11,N,Invalid CVV.
4583,985,Paul Hansen,274,Investment,Clothing,Card,9,794.58,2024-04-26 07:15,Germany,Hamburg,www.ebay.in,588c1c77,Y,
4584,126,Kathryn Thompson,280,They,Books,Wallet,4,797.52,2024-03-16 10:44,Germany,Hamburg,www.amazon.com,1e8c711b,N,Invalid CVV.
4585,976,Tracey Paul,235,Future,Clothing,Wallet,8,917.12,2024-02-13 00:24,India,Bengaluru,www.amazon.com,ffcfda54,N,Invalid CVV.
4586,924,Larry Gibson,257,Fund,Clothing,Card,3,969.42,2023-11-20 20:06,India,Mumbai,www.ebay.in,69084616,N,Invalid CVV.
4587,388,Catherine Turner,232,Several,Toys,UPI,1,641.7,2024-01-06 03:56,UK,Leeds,www.ebay.in,053583e3,Y,
4588,479,Mrs. Tiffany Thomas,249,Stage,Electronics,Wallet,5,950.03,2023-10-27 10:39,UK,Oxford,www.ebay.in,c57f0f97,N,Invalid CVV.
4589,444,Joseph Crawford,293,Level,Books,Wallet,7,942.52,2024-06-30 15:36,Germany,Munich,www.flipkart.com,9485a33a,N,Invalid CVV.
4590,806,Joseph Cain,234,Skill,Electronics,Card,6,31.25,2024-06-20 16:53,UK,Manchester,www.amazon.com,49273245,N,Invalid CVV.
4591,264,Johnny Wood,260,Clear,Clothing,Internet Banking,9,626.9,2023-11-21 22:09,USA,Houston,www.tatacliq.com,8ddb3b30,N,Invalid CVV.
4592,788,Rita Hill,264,Step,Toys,Wallet,1,947.02,2024-02-10 18:39,UK,Manchester,www.tatacliq.com,187dd747,N,Invalid CVV.
4593,123,Angela Meyer,230,Wish,Clothing,Wallet,10,542.6,2024-03-28 02:39,USA,Houston,www.tatacliq.com,a3cb6325,N,Invalid CVV.
4594,370,Eric Jones,269,Society,Electronics,UPI,4,693.5,2024-05-06 13:12,India,Mumbai,www.tatacliq.com,1864a1c4,N,Invalid CVV.
4595,921,Justin Hall,213,Though,Clothing,UPI,4,480.81,2024-02-29 15:40,Germany,Stuttgart,www.ebay.in,0031f3ea,Y,
4596,384,Natalie Martin,262,Memory,Stationery,Wallet,5,566.43,2023-12-27 16:18,India,Kolkata,www.amazon.com,dd39d0d1,N,Invalid CVV.
4597,297,Hannah Pitts,287,Skill,Clothing,UPI,1,855.26,2024-06-26 02:32,Germany,Munich,www.ebay.in,2fa27102,Y,
4598,452,Ashley Friedman,204,Staff,Stationery,Wallet,10,78.59,2024-03-14 17:32,Germany,Stuttgart,www.tatacliq.com,b0c340f5,Y,
4599,591,Kathryn Grimes,279,Alone,Toys,Internet Banking,4,58.2,2023-11-05 05:42,India,Mumbai,www.snapdeal.com,555899ea,Y,
4600,301,Anna Young,227,Beat,Books,Card,3,212.46,2024-05-23 12:42,Germany,Frankfurt,www.flipkart.com,30856e21,Y,
4601,951,Phyllis Bautista,255,Identify,Toys,Internet Banking,5,625.4,2024-08-17 20:49,India,Kolkata,www.amazon.com,afa0bcee,Y,
4602,813,Victor Sanders,248,Indicate,Toys,UPI,10,615.11,2024-08-04 06:28,India,Delhi,www.snapdeal.com,b9f88232,N,Invalid CVV.
4603,530,Corey Caldwell,233,Rest,Stationery,Internet Banking,2,990.96,2024-06-30 04:17,USA,Boston,www.tatacliq.com,fe998b5d,Y,
4604,369,Martin Nolan,255,Board,Books,UPI,2,977.4,2024-06-19 06:00,USA,New York,www.flipkart.com,34cb1223,Y,
4605,676,Gabrielle Scott,295,Money,Stationery,UPI,10,952.29,2023-09-26 23:34,Germany,Hamburg,www.snapdeal.com,c680d0ed,N,Invalid CVV.
4606,257,Margaret Morales,227,Resource,Toys,UPI,4,559.84,2024-03-06 17:26,USA,Houston,www.ebay.in,bf7f59d4,N,Invalid CVV.
4607,262,Louis Kemp,267,Pass,Toys,UPI,7,246.12,2024-05-03 16:30,Germany,Munich,www.ebay.in,48b1a1a1,N,Invalid CVV.
4608,154,Jacob Conley,294,Star,Electronics,Card,3,874.83,2024-04-05 21:23,Germany,Munich,www.amazon.com,24e74372,N,Invalid CVV.
4609,689,Johnathan Todd,226,My,Stationery,Wallet,3,360.96,2024-06-23 01:08,UK,Birmingham,www.flipkart.com,59d97aec,Y,
4610,534,Cindy Espinoza,256,Month,Toys,Internet Banking,5,862.61,2023-12-07 20:37,UK,Oxford,www.flipkart.com,f57b1a83,N,Invalid CVV.
4611,247,Diane Davis,250,Any,Toys,Wallet,8,591.24,2024-06-13 15:13,USA,Boston,www.snapdeal.com,d509d4c8,N,Invalid CVV.
4612,981,Thomas Young,276,Beautiful,Stationery,Internet Banking,9,967.69,2023-12-30 02:14,Germany,Munich,www.snapdeal.com,1ef63d9e,N,Invalid CVV.
4613,591,Joanna Walker,232,Third,Clothing,Wallet,10,88.05,2024-08-02 03:31,UK,London,www.tatacliq.com,e28fe1f5,N,Invalid CVV.
4614,821,Mark Chan,221,Impact,Toys,Wallet,10,957.41,2024-04-29 17:18,Germany,Frankfurt,www.flipkart.com,df5ed428,N,Invalid CVV.
4615,202,Chelsea Kim,295,Feel,Books,Wallet,4,78.94,2023-09-27 21:32,India,Delhi,www.amazon.com,e0b0cd65,N,Invalid CVV.
4616,120,Eric Jefferson,233,Offer,Stationery,Card,8,806.65,2023-11-05 14:14,India,Delhi,www.snapdeal.com,b26bcd72,N,Invalid CVV.
4617,355,Vanessa Clark,288,Red,Electronics,Wallet,1,988.44,2024-01-28 10:51,USA,Houston,www.ebay.in,d64a78b6,N,Invalid CVV.
4618,641,Nancy Gomez,212,Represent,Books,Wallet,4,801.36,2023-09-20 11:02,UK,London,www.amazon.com,8ec38b91,Y,
4619,478,Keith Taylor,226,Year,Stationery,Card,1,882.85,2023-09-18 08:50,UK,Oxford,www.ebay.in,7a060320,N,Invalid CVV.
4620,505,Gerald Martin,256,Treatment,Electronics,Card,4,479.76,2023-12-09 14:36,India,Mumbai,www.tatacliq.com,49cabc7a,N,Invalid CVV.
4621,680,Mr. Steven Mooney DDS,224,Wide,Stationery,Wallet,6,417.78,2023-09-25 23:34,India,Chennai,www.flipkart.com,07ef1894,Y,
4622,289,Samantha Hanson,213,Part,Clothing,Internet Banking,8,217.01,2023-10-13 01:47,Germany,Berlin,www.amazon.com,e5753220,Y,
4623,200,Lynn Brown,284,Yeah,Books,Internet Banking,7,160.7,2024-06-22 19:39,USA,Los Angeles,www.ebay.in,709988a9,Y,
4624,100,Joseph Webb,253,Be,Stationery,Internet Banking,9,384.36,2024-01-01 11:41,UK,Oxford,www.tatacliq.com,fbb86762,N,Invalid CVV.
4625,154,Laurie Miranda,221,Sit,Books,Card,5,253.3,2023-10-25 13:05,India,Bengaluru,www.tatacliq.com,c3e959bc,Y,
4626,165,Dylan Taylor,271,Increase,Stationery,Card,5,342.27,2024-07-22 16:35,India,Bengaluru,www.flipkart.com,95f63187,Y,
4627,824,Rhonda Knight,214,Plant,Toys,UPI,10,967.17,2024-03-01 02:46,Germany,Berlin,www.flipkart.com,54f31898,N,Invalid CVV.
4628,515,Raymond Sutton,276,Century,Electronics,UPI,8,996.71,2024-03-31 12:58,Germany,Hamburg,www.amazon.com,f1516d08,N,Invalid CVV.
